date,time,code,open,high,low,close,volume,amount,adjustflag
2024-07-23,20240723102500000,sh.600000,8.6600,8.6600,8.6500,8.6600,608200,5265880.0000,3
2024-07-23,20240723103000000,sh.600000,8.6600,8.6800,8.6600,8.6800,1189000,10307776.0000,3
2024-07-23,20240723103500000,sh.600000,8.6800,8.6900,8.6700,8.6900,940100,8163088.0000,3
2024-07-23,20240723104000000,sh.600000,8.6900,8.6900,8.6700,8.6700,1081200,9390688.0000,3
2024-07-23,20240723104500000,sh.600000,8.6800,8.6900,8.6700,8.6800,817500,7093920.0000,3
2024-07-23,20240723105000000,sh.600000,8.6700,8.6800,8.6600,8.6800,462800,4011856.0000,3
2024-07-23,20240723105500000,sh.600000,8.6800,8.6800,8.6600,8.6700,318000,2757232.0000,3
2024-07-23,20240723110000000,sh.600000,8.6700,8.6800,8.6600,8.6800,195700,1697248.0000,3
2024-07-23,20240723110500000,sh.600000,8.6800,8.6900,8.6700,8.6700,801800,6959008.0000,3
2024-07-23,20240723111000000,sh.600000,8.6700,8.6800,8.6700,8.6700,281400,2441232.0000,3
2024-07-23,20240723111500000,sh.600000,8.6700,8.6800,8.6500,8.6700,1483800,12849040.0000,3
2024-07-23,20240723112000000,sh.600000,8.6700,8.6800,8.6600,8.6700,505300,4380592.0000,3
2024-07-23,20240723112500000,sh.600000,8.6700,8.6800,8.6600,8.6600,152200,1319280.0000,3
2024-07-23,20240723113000000,sh.600000,8.6600,8.6800,8.6600,8.6700,314300,2725376.0000,3
2024-07-23,20240723130500000,sh.600000,8.6700,8.6900,8.6700,8.6700,1100200,9551536.0000,3
2024-07-23,20240723131000000,sh.600000,8.6800,8.6900,8.6800,8.6800,579800,5036112.0000,3
2024-07-23,20240723131500000,sh.600000,8.6800,8.6800,8.6700,8.6700,383700,3329824.0000,3
2024-07-23,20240723132000000,sh.600000,8.6800,8.6900,8.6600,8.6700,954500,8284816.0000,3
2024-07-23,20240723132500000,sh.600000,8.6700,8.6800,8.6600,8.6600,446600,3871136.0000,3
2024-07-23,20240723133000000,sh.600000,8.6600,8.6700,8.6500,8.6500,757100,6558240.0000,3
2024-07-23,20240723133500000,sh.600000,8.6500,8.6700,8.6500,8.6600,245500,2126048.0000,3
2024-07-23,20240723134000000,sh.600000,8.6600,8.6600,8.6400,8.6400,568200,4916560.0000,3
2024-07-23,20240723134500000,sh.600000,8.6500,8.6600,8.6400,8.6500,263600,2280096.0000,3
2024-07-23,20240723135000000,sh.600000,8.6400,8.6700,8.6400,8.6600,632000,5469632.0000,3
2024-07-23,20240723135500000,sh.600000,8.6600,8.6700,8.6500,8.6500,501500,4342320.0000,3
2024-07-23,20240723140000000,sh.600000,8.6500,8.6600,8.6500,8.6500,325000,2813648.0000,3
2024-07-23,20240723140500000,sh.600000,8.6500,8.6600,8.6400,8.6400,630100,5451936.0000,3
2024-07-23,20240723141000000,sh.600000,8.6400,8.6500,8.6300,8.6400,385700,3333568.0000,3
2024-07-23,20240723141500000,sh.600000,8.6400,8.6500,8.6300,8.6400,961100,8303504.0000,3
2024-07-23,20240723142000000,sh.600000,8.6500,8.6500,8.6300,8.6400,903300,7804032.0000,3
2024-07-23,20240723142500000,sh.600000,8.6400,8.6500,8.6300,8.6400,958500,8285312.0000,3
2024-07-23,20240723143000000,sh.600000,8.6300,8.6500,8.6200,8.6400,1461100,12615712.0000,3
2024-07-23,20240723143500000,sh.600000,8.6400,8.6500,8.6100,8.6100,1050800,9070400.0000,3
2024-07-23,20240723144000000,sh.600000,8.6100,8.6200,8.6100,8.6100,631500,5439200.0000,3
2024-07-23,20240723144500000,sh.600000,8.6200,8.6200,8.6000,8.6200,642300,5531776.0000,3
2024-07-23,20240723145000000,sh.600000,8.6200,8.6300,8.6100,8.6300,1554700,13407872.0000,3
2024-07-23,20240723145500000,sh.600000,8.6200,8.6200,8.6000,8.6000,1191500,10262432.0000,3
2024-07-23,20240723150000000,sh.600000,8.6000,8.6100,8.5900,8.5900,1518700,13048128.0000,3
2024-07-24,20240724093500000,sh.600000,8.6100,8.6200,8.5800,8.6200,1165500,10027105.0000,3
2024-07-24,20240724094000000,sh.600000,8.6200,8.6300,8.5800,8.6300,1425400,12270939.0000,3
2024-07-24,20240724094500000,sh.600000,8.6300,8.6700,8.6300,8.6500,1857600,16078984.0000,3
2024-07-24,20240724095000000,sh.600000,8.6500,8.6600,8.6100,8.6300,1083800,9347932.0000,3
2024-07-24,20240724095500000,sh.600000,8.6300,8.6400,8.6000,8.6100,646500,5572752.0000,3
2024-07-24,20240724100000000,sh.600000,8.6100,8.6200,8.5900,8.5900,1042600,8974248.0000,3
2024-07-24,20240724100500000,sh.600000,8.6000,8.6000,8.5400,8.5600,1256900,10767232.0000,3
2024-07-24,20240724101000000,sh.600000,8.5600,8.5700,8.5400,8.5700,1174800,10051072.0000,3
2024-07-24,20240724101500000,sh.600000,8.5700,8.5900,8.5600,8.5800,869400,7458984.0000,3
2024-07-24,20240724102000000,sh.600000,8.5800,8.6100,8.5700,8.5900,870800,7481056.0000,3
2024-07-24,20240724102500000,sh.600000,8.5900,8.6100,8.5900,8.6100,843400,7254680.0000,3
2024-07-24,20240724103000000,sh.600000,8.6000,8.6100,8.5900,8.5900,610300,5247336.0000,3
2024-07-24,20240724103500000,sh.600000,8.5900,8.6000,8.5700,8.5800,641300,5507064.0000,3
2024-07-24,20240724104000000,sh.600000,8.5800,8.5900,8.5500,8.5600,1244300,10665568.0000,3
2024-07-24,20240724104500000,sh.600000,8.5600,8.5800,8.5500,8.5700,749800,6422632.0000,3
2024-07-24,20240724105000000,sh.600000,8.5700,8.5700,8.5600,8.5600,748700,6414056.0000,3
2024-07-24,20240724105500000,sh.600000,8.5600,8.5900,8.5500,8.5900,1863200,15957680.0000,3
2024-07-24,20240724110000000,sh.600000,8.5900,8.5900,8.5700,8.5900,1355100,11621424.0000,3
2024-07-24,20240724110500000,sh.600000,8.5900,8.6100,8.5800,8.6000,639900,5504624.0000,3
2024-07-24,20240724111000000,sh.600000,8.6000,8.6100,8.5700,8.5700,615900,5292688.0000,3
2024-07-24,20240724111500000,sh.600000,8.5800,8.5900,8.5700,8.5900,460600,3951088.0000,3
2024-07-24,20240724112000000,sh.600000,8.5900,8.6100,8.5800,8.6100,597500,5137168.0000,3
2024-07-24,20240724112500000,sh.600000,8.6100,8.6100,8.5800,8.5800,488600,4197712.0000,3
2024-07-24,20240724113000000,sh.600000,8.5800,8.6000,8.5700,8.5900,546200,4691648.0000,3
2024-07-24,20240724130500000,sh.600000,8.5900,8.6000,8.5700,8.5900,1765100,15150592.0000,3
2024-07-24,20240724131000000,sh.600000,8.5800,8.6000,8.5800,8.5900,416700,3577664.0000,3
2024-07-24,20240724131500000,sh.600000,8.5900,8.6000,8.5700,8.5700,379100,3253600.0000,3
2024-07-24,20240724132000000,sh.600000,8.5700,8.6000,8.5700,8.5900,281400,2415056.0000,3
2024-07-24,20240724132500000,sh.600000,8.5900,8.6100,8.5900,8.5900,551300,4743136.0000,3
2024-07-24,20240724133000000,sh.600000,8.6000,8.6000,8.5900,8.5900,184500,1585312.0000,3
2024-07-24,20240724133500000,sh.600000,8.5900,8.6000,8.5800,8.5900,440500,3783696.0000,3
2024-07-24,20240724134000000,sh.600000,8.5900,8.6100,8.5900,8.6000,450300,3872528.0000,3
2024-07-24,20240724134500000,sh.600000,8.6000,8.6100,8.5900,8.5900,454000,3903632.0000,3
2024-07-24,20240724135000000,sh.600000,8.5900,8.6000,8.5900,8.5900,153400,1318272.0000,3
2024-07-24,20240724135500000,sh.600000,8.5900,8.6000,8.5900,8.5900,209800,1802432.0000,3
2024-07-24,20240724140000000,sh.600000,8.5900,8.6000,8.5800,8.6000,1022800,8792960.0000,3
2024-07-24,20240724140500000,sh.600000,8.5900,8.6000,8.5700,8.5800,409400,3514624.0000,3
2024-07-24,20240724141000000,sh.600000,8.5900,8.5900,8.5700,8.5800,352300,3022944.0000,3
2024-07-24,20240724141500000,sh.600000,8.5800,8.5800,8.5700,8.5700,352300,3020848.0000,3
2024-07-24,20240724142000000,sh.600000,8.5700,8.5800,8.5600,8.5700,396400,3396096.0000,3
2024-07-24,20240724142500000,sh.600000,8.5600,8.5800,8.5600,8.5700,285700,2448512.0000,3
2024-07-24,20240724143000000,sh.600000,8.5700,8.5800,8.5600,8.5800,304800,2612368.0000,3
2024-07-24,20240724143500000,sh.600000,8.5800,8.5800,8.5600,8.5600,603400,5169648.0000,3
2024-07-24,20240724144000000,sh.600000,8.5600,8.5800,8.5500,8.5800,1060800,9082816.0000,3
2024-07-24,20240724144500000,sh.600000,8.5800,8.5900,8.5500,8.5600,1419700,12169728.0000,3
2024-07-24,20240724145000000,sh.600000,8.5600,8.5800,8.5500,8.5500,827200,7084448.0000,3
2024-07-24,20240724145500000,sh.600000,8.5500,8.5800,8.5500,8.5700,1221700,10463072.0000,3
2024-07-24,20240724150000000,sh.600000,8.5700,8.5800,8.5500,8.5500,1229200,10518176.0000,3
2024-07-25,20240725093500000,sh.600000,8.5800,8.5800,8.4600,8.4800,3209100,27322924.0000,3
2024-07-25,20240725094000000,sh.600000,8.4800,8.4900,8.4500,8.4700,3702700,31380132.0000,3
2024-07-25,20240725094500000,sh.600000,8.4700,8.5000,8.4600,8.4800,1951300,16529756.0000,3
2024-07-25,20240725095000000,sh.600000,8.4800,8.5000,8.4400,8.4600,2079000,17589984.0000,3
2024-07-25,20240725095500000,sh.600000,8.4600,8.4800,8.4200,8.4200,1921500,16228584.0000,3
2024-07-25,20240725100000000,sh.600000,8.4200,8.4200,8.4000,8.4000,2077200,17464216.0000,3
2024-07-25,20240725100500000,sh.600000,8.4000,8.4400,8.3900,8.4300,2620100,22025008.0000,3
2024-07-25,20240725101000000,sh.600000,8.4300,8.4500,8.4200,8.4300,1257700,10610128.0000,3
2024-07-25,20240725101500000,sh.600000,8.4200,8.4300,8.4000,8.4000,1456900,12258768.0000,3
2024-07-25,20240725102000000,sh.600000,8.4000,8.4200,8.3900,8.4100,1370800,11517968.0000,3
2024-07-25,20240725102500000,sh.600000,8.4100,8.4300,8.4000,8.4300,800200,6733200.0000,3
2024-07-25,20240725103000000,sh.600000,8.4300,8.4300,8.4000,8.4000,930500,7831088.0000,3
2024-07-25,20240725103500000,sh.600000,8.4000,8.4100,8.3800,8.3800,838600,7040192.0000,3
2024-07-25,20240725104000000,sh.600000,8.3900,8.3900,8.3700,8.3800,1144500,9589440.0000,3
2024-07-25,20240725104500000,sh.600000,8.3800,8.3800,8.3600,8.3600,1386900,11606272.0000,3
2024-07-25,20240725105000000,sh.600000,8.3600,8.3600,8.3300,8.3400,1032000,8614640.0000,3
2024-07-25,20240725105500000,sh.600000,8.3400,8.3600,8.3200,8.3400,1464700,12213744.0000,3
2024-07-25,20240725110000000,sh.600000,8.3400,8.3600,8.3300,8.3400,1292000,10780592.0000,3
2024-07-25,20240725110500000,sh.600000,8.3400,8.3500,8.3300,8.3400,1444100,12037712.0000,3
2024-07-25,20240725111000000,sh.600000,8.3400,8.3600,8.3400,8.3500,776300,6479024.0000,3
2024-07-25,20240725111500000,sh.600000,8.3500,8.3700,8.3400,8.3500,548500,4582400.0000,3
2024-07-25,20240725112000000,sh.600000,8.3500,8.3700,8.3400,8.3700,876700,7327136.0000,3
2024-07-25,20240725112500000,sh.600000,8.3700,8.4000,8.3600,8.3800,1317000,11029472.0000,3
2024-07-25,20240725113000000,sh.600000,8.3800,8.3800,8.3700,8.3800,381700,3196576.0000,3
2024-07-25,20240725130500000,sh.600000,8.3800,8.4500,8.3800,8.4500,1847800,15543136.0000,3
2024-07-25,20240725131000000,sh.600000,8.4500,8.4500,8.4200,8.4200,1039700,8769376.0000,3
2024-07-25,20240725131500000,sh.600000,8.4200,8.4500,8.4200,8.4400,552300,4659424.0000,3
2024-07-25,20240725132000000,sh.600000,8.4400,8.4600,8.4300,8.4300,757500,6398528.0000,3
2024-07-25,20240725132500000,sh.600000,8.4300,8.4600,8.4200,8.4400,759100,6405344.0000,3
2024-07-25,20240725133000000,sh.600000,8.4400,8.4500,8.4200,8.4400,746400,6296640.0000,3
2024-07-25,20240725133500000,sh.600000,8.4400,8.4700,8.4400,8.4500,704500,5954336.0000,3
2024-07-25,20240725134000000,sh.600000,8.4500,8.4800,8.4400,8.4600,1030400,8716640.0000,3
2024-07-25,20240725134500000,sh.600000,8.4600,8.4900,8.4600,8.4700,779100,6609504.0000,3
2024-07-25,20240725135000000,sh.600000,8.4700,8.4800,8.4600,8.4700,713900,6047264.0000,3
2024-07-25,20240725135500000,sh.600000,8.4700,8.4900,8.4600,8.4800,547500,4640096.0000,3
2024-07-25,20240725140000000,sh.600000,8.4900,8.5000,8.4700,8.5000,1017700,8638528.0000,3
2024-07-25,20240725140500000,sh.600000,8.5000,8.5200,8.4900,8.4900,1284500,10923232.0000,3
2024-07-25,20240725141000000,sh.600000,8.4900,8.5000,8.4800,8.4800,734900,6240192.0000,3
2024-07-25,20240725141500000,sh.600000,8.4800,8.5100,8.4800,8.4900,790200,6716064.0000,3
2024-07-25,20240725142000000,sh.600000,8.4900,8.5200,8.4900,8.5200,872900,7423840.0000,3
2024-07-25,20240725142500000,sh.600000,8.5200,8.5300,8.5000,8.5200,1416100,12055104.0000,3
2024-07-25,20240725143000000,sh.600000,8.5200,8.5300,8.5000,8.5000,1017400,8656256.0000,3
2024-07-25,20240725143500000,sh.600000,8.5000,8.5100,8.4900,8.5000,913100,7760096.0000,3
2024-07-25,20240725144000000,sh.600000,8.5000,8.5100,8.4900,8.4900,1029800,8749760.0000,3
2024-07-25,20240725144500000,sh.600000,8.4900,8.5300,8.4800,8.5200,1930300,16433696.0000,3
2024-07-25,20240725145000000,sh.600000,8.5200,8.5400,8.5100,8.5200,1741000,14840576.0000,3
2024-07-25,20240725145500000,sh.600000,8.5200,8.5300,8.5100,8.5300,1625100,13845920.0000,3
2024-07-25,20240725150000000,sh.600000,8.5300,8.5300,8.5100,8.5200,1427100,12156704.0000,3
2024-07-26,20240726093500000,sh.600000,8.4800,8.5100,8.4300,8.4500,2078900,17603298.0000,3
2024-07-26,20240726094000000,sh.600000,8.4500,8.4500,8.4100,8.4500,1059100,8928570.0000,3
2024-07-26,20240726094500000,sh.600000,8.4400,8.4500,8.4000,8.4200,826100,6957526.0000,3
2024-07-26,20240726095000000,sh.600000,8.4100,8.4200,8.3900,8.4200,1325400,11139686.0000,3
2024-07-26,20240726095500000,sh.600000,8.4300,8.4300,8.4000,8.4000,961700,8093532.0000,3
2024-07-26,20240726100000000,sh.600000,8.4000,8.4100,8.3800,8.3900,1103400,9261268.0000,3
2024-07-26,20240726100500000,sh.600000,8.3900,8.4000,8.3600,8.3800,1400500,11735264.0000,3
2024-07-26,20240726101000000,sh.600000,8.3800,8.3900,8.3700,8.3700,742100,6214152.0000,3
2024-07-26,20240726101500000,sh.600000,8.3700,8.3900,8.3700,8.3800,493500,4134704.0000,3
2024-07-26,20240726102000000,sh.600000,8.3800,8.4000,8.3700,8.4000,1022900,8576840.0000,3
2024-07-26,20240726102500000,sh.600000,8.3900,8.4000,8.3700,8.3800,694100,5818656.0000,3
2024-07-26,20240726103000000,sh.600000,8.3700,8.3800,8.3600,8.3800,686800,5749824.0000,3
2024-07-26,20240726103500000,sh.600000,8.3800,8.3800,8.3400,8.3400,1437900,12014720.0000,3
2024-07-26,20240726104000000,sh.600000,8.3400,8.3500,8.3200,8.3400,1770100,14751008.0000,3
2024-07-26,20240726104500000,sh.600000,8.3300,8.3400,8.3200,8.3300,321100,2673728.0000,3
2024-07-26,20240726105000000,sh.600000,8.3200,8.3300,8.3000,8.3200,1237800,10293120.0000,3
2024-07-26,20240726105500000,sh.600000,8.3200,8.3200,8.2900,8.2900,1328200,11032720.0000,3
2024-07-26,20240726110000000,sh.600000,8.3000,8.3000,8.2800,8.2900,1003400,8313904.0000,3
2024-07-26,20240726110500000,sh.600000,8.2900,8.3100,8.2600,8.2700,1278500,10586672.0000,3
2024-07-26,20240726111000000,sh.600000,8.2800,8.2800,8.2500,8.2600,1385100,11436640.0000,3
2024-07-26,20240726111500000,sh.600000,8.2500,8.2700,8.2400,8.2500,1902100,15694768.0000,3
2024-07-26,20240726112000000,sh.600000,8.2600,8.2800,8.2500,8.2700,986000,8148080.0000,3
2024-07-26,20240726112500000,sh.600000,8.2700,8.2900,8.2700,8.2800,713500,5906832.0000,3
2024-07-26,20240726113000000,sh.600000,8.2900,8.2900,8.2700,8.2700,283400,2345424.0000,3
2024-07-26,20240726130500000,sh.600000,8.2700,8.3000,8.2700,8.2900,1481600,12279808.0000,3
2024-07-26,20240726131000000,sh.600000,8.2900,8.2900,8.2700,8.2800,569800,4720864.0000,3
2024-07-26,20240726131500000,sh.600000,8.2800,8.2900,8.2700,8.2800,779500,6452944.0000,3
2024-07-26,20240726132000000,sh.600000,8.2700,8.2800,8.2700,8.2700,520800,4307888.0000,3
2024-07-26,20240726132500000,sh.600000,8.2800,8.2900,8.2700,8.2900,442000,3658528.0000,3
2024-07-26,20240726133000000,sh.600000,8.2800,8.2900,8.2700,8.2700,596800,4941728.0000,3
2024-07-26,20240726133500000,sh.600000,8.2700,8.2800,8.2600,8.2700,580600,4800464.0000,3
2024-07-26,20240726134000000,sh.600000,8.2700,8.2800,8.2600,8.2700,735800,6083872.0000,3
2024-07-26,20240726134500000,sh.600000,8.2600,8.2800,8.2500,8.2800,1347200,11131488.0000,3
2024-07-26,20240726135000000,sh.600000,8.2900,8.3000,8.2800,8.3000,994400,8244544.0000,3
2024-07-26,20240726135500000,sh.600000,8.3000,8.3300,8.2900,8.3000,938800,7800128.0000,3
2024-07-26,20240726140000000,sh.600000,8.3000,8.3100,8.2900,8.3000,488500,4056992.0000,3
2024-07-26,20240726140500000,sh.600000,8.3100,8.3100,8.3000,8.3000,551300,4576320.0000,3
2024-07-26,20240726141000000,sh.600000,8.3100,8.3200,8.3000,8.3000,745000,6188992.0000,3
2024-07-26,20240726141500000,sh.600000,8.3000,8.3100,8.3000,8.3100,524500,4356736.0000,3
2024-07-26,20240726142000000,sh.600000,8.3100,8.3200,8.3000,8.3000,542000,4502720.0000,3
2024-07-26,20240726142500000,sh.600000,8.3000,8.3100,8.2800,8.2900,794900,6594176.0000,3
2024-07-26,20240726143000000,sh.600000,8.3000,8.3300,8.2900,8.3200,1578300,13113888.0000,3
2024-07-26,20240726143500000,sh.600000,8.3200,8.3400,8.3000,8.3200,1160700,9659424.0000,3
2024-07-26,20240726144000000,sh.600000,8.3200,8.3400,8.3100,8.3100,874000,7274432.0000,3
2024-07-26,20240726144500000,sh.600000,8.3200,8.3600,8.3100,8.3500,1514200,12628096.0000,3
2024-07-26,20240726145000000,sh.600000,8.3500,8.3700,8.3400,8.3500,1626700,13586944.0000,3
2024-07-26,20240726145500000,sh.600000,8.3500,8.3600,8.3300,8.3500,1702300,14209984.0000,3
2024-07-26,20240726150000000,sh.600000,8.3400,8.3700,8.3300,8.3300,2240900,18693536.0000,3
2024-07-29,20240729093500000,sh.600000,8.3300,8.3700,8.3100,8.3600,2068100,17240352.0000,3
2024-07-29,20240729094000000,sh.600000,8.3600,8.4100,8.3500,8.4100,1829900,15339002.0000,3
2024-07-29,20240729094500000,sh.600000,8.4100,8.4300,8.4000,8.4100,1505700,12669772.0000,3
2024-07-29,20240729095000000,sh.600000,8.4100,8.4700,8.4000,8.4700,2151800,18163600.0000,3
2024-07-29,20240729095500000,sh.600000,8.4600,8.5100,8.4600,8.4700,2489700,21132468.0000,3
2024-07-29,20240729100000000,sh.600000,8.4700,8.5100,8.4700,8.4700,1506300,12787280.0000,3
2024-07-29,20240729100500000,sh.600000,8.4700,8.5100,8.4700,8.4900,1414900,12012176.0000,3
2024-07-29,20240729101000000,sh.600000,8.4800,8.5100,8.4700,8.4800,1429100,12140704.0000,3
2024-07-29,20240729101500000,sh.600000,8.4800,8.5000,8.4700,8.4900,654900,5554816.0000,3
2024-07-29,20240729102000000,sh.600000,8.4900,8.5200,8.4900,8.4900,1527400,12990952.0000,3
2024-07-29,20240729102500000,sh.600000,8.5100,8.5100,8.5000,8.5000,426400,3627712.0000,3
2024-07-29,20240729103000000,sh.600000,8.5000,8.5200,8.4900,8.5000,853400,7259584.0000,3
2024-07-29,20240729103500000,sh.600000,8.5100,8.5200,8.5000,8.5200,425400,3620528.0000,3
2024-07-29,20240729104000000,sh.600000,8.5200,8.5400,8.5100,8.5400,1571800,13408848.0000,3
2024-07-29,20240729104500000,sh.600000,8.5400,8.5400,8.5200,8.5300,715600,6106464.0000,3
2024-07-29,20240729105000000,sh.600000,8.5300,8.5300,8.5100,8.5200,729500,6219696.0000,3
2024-07-29,20240729105500000,sh.600000,8.5200,8.5300,8.5200,8.5300,246500,2101712.0000,3
2024-07-29,20240729110000000,sh.600000,8.5300,8.5500,8.5200,8.5400,1688600,14420480.0000,3
2024-07-29,20240729110500000,sh.600000,8.5500,8.5500,8.5300,8.5400,726900,6208464.0000,3
2024-07-29,20240729111000000,sh.600000,8.5400,8.5500,8.5300,8.5500,490800,4193264.0000,3
2024-07-29,20240729111500000,sh.600000,8.5500,8.5600,8.5400,8.5600,700700,5991536.0000,3
2024-07-29,20240729112000000,sh.600000,8.5600,8.5600,8.5500,8.5600,502200,4296400.0000,3
2024-07-29,20240729112500000,sh.600000,8.5600,8.5700,8.5100,8.5100,973700,8317008.0000,3
2024-07-29,20240729113000000,sh.600000,8.5200,8.5200,8.5000,8.5100,461900,3932032.0000,3
2024-07-29,20240729130500000,sh.600000,8.5200,8.5600,8.5100,8.5500,1326100,11315584.0000,3
2024-07-29,20240729131000000,sh.600000,8.5500,8.5700,8.5500,8.5700,869800,7445552.0000,3
2024-07-29,20240729131500000,sh.600000,8.5700,8.5700,8.5400,8.5600,511700,4379120.0000,3
2024-07-29,20240729132000000,sh.600000,8.5600,8.5700,8.5500,8.5600,627500,5370000.0000,3
2024-07-29,20240729132500000,sh.600000,8.5600,8.5600,8.5400,8.5500,469500,4015104.0000,3
2024-07-29,20240729133000000,sh.600000,8.5500,8.5600,8.5400,8.5500,438600,3750576.0000,3
2024-07-29,20240729133500000,sh.600000,8.5500,8.5500,8.5400,8.5400,270800,2314224.0000,3
2024-07-29,20240729134000000,sh.600000,8.5500,8.5700,8.5400,8.5600,1575500,13482784.0000,3
2024-07-29,20240729134500000,sh.600000,8.5600,8.5700,8.5400,8.5500,1085500,9286496.0000,3
2024-07-29,20240729135000000,sh.600000,8.5500,8.5500,8.5300,8.5400,606200,5176736.0000,3
2024-07-29,20240729135500000,sh.600000,8.5400,8.5500,8.5300,8.5300,861500,7358688.0000,3
2024-07-29,20240729140000000,sh.600000,8.5300,8.5400,8.5200,8.5300,739300,6306912.0000,3
2024-07-29,20240729140500000,sh.600000,8.5300,8.5300,8.5100,8.5200,809100,6893216.0000,3
2024-07-29,20240729141000000,sh.600000,8.5200,8.5200,8.5100,8.5100,562500,4790272.0000,3
2024-07-29,20240729141500000,sh.600000,8.5100,8.5200,8.5000,8.5100,899400,7654400.0000,3
2024-07-29,20240729142000000,sh.600000,8.5100,8.5200,8.5100,8.5100,589300,5015168.0000,3
2024-07-29,20240729142500000,sh.600000,8.5100,8.5200,8.4900,8.5000,1153400,9809632.0000,3
2024-07-29,20240729143000000,sh.600000,8.5000,8.5200,8.5000,8.5000,742500,6316864.0000,3
2024-07-29,20240729143500000,sh.600000,8.5000,8.5200,8.5000,8.5200,684700,5828256.0000,3
2024-07-29,20240729144000000,sh.600000,8.5200,8.5300,8.5100,8.5200,919400,7835136.0000,3
2024-07-29,20240729144500000,sh.600000,8.5200,8.5400,8.5200,8.5200,790100,6737376.0000,3
2024-07-29,20240729145000000,sh.600000,8.5200,8.5400,8.5200,8.5400,891800,7609152.0000,3
2024-07-29,20240729145500000,sh.600000,8.5400,8.5400,8.5300,8.5400,1293400,11041184.0000,3
2024-07-29,20240729150000000,sh.600000,8.5400,8.5400,8.5200,8.5300,958500,8176928.0000,3
2024-07-30,20240730093500000,sh.600000,8.5400,8.5400,8.4400,8.5000,2327800,19728752.0000,3
2024-07-30,20240730094000000,sh.600000,8.5000,8.5300,8.4900,8.5100,1097600,9338178.0000,3
2024-07-30,20240730094500000,sh.600000,8.5100,8.5100,8.4600,8.4700,1367000,11592090.0000,3
2024-07-30,20240730095000000,sh.600000,8.4700,8.4900,8.4500,8.4500,897300,7595812.0000,3
2024-07-30,20240730095500000,sh.600000,8.4500,8.4800,8.4400,8.4700,1003300,8481492.0000,3
2024-07-30,20240730100000000,sh.600000,8.4700,8.4900,8.4500,8.4500,910600,7710288.0000,3
2024-07-30,20240730100500000,sh.600000,8.4500,8.4600,8.4200,8.4200,1189300,10031764.0000,3
2024-07-30,20240730101000000,sh.600000,8.4200,8.4200,8.4000,8.4000,1027200,8637552.0000,3
2024-07-30,20240730101500000,sh.600000,8.4100,8.4200,8.3900,8.4200,1114000,9362416.0000,3
2024-07-30,20240730102000000,sh.600000,8.4200,8.4300,8.4100,8.4200,428200,3606048.0000,3
2024-07-30,20240730102500000,sh.600000,8.4200,8.4300,8.4100,8.4100,495900,4176728.0000,3
2024-07-30,20240730103000000,sh.600000,8.4100,8.4200,8.3800,8.3900,878000,7369800.0000,3
2024-07-30,20240730103500000,sh.600000,8.3900,8.4000,8.3800,8.4000,677100,5681912.0000,3
2024-07-30,20240730104000000,sh.600000,8.4000,8.4100,8.3900,8.3900,343200,2883976.0000,3
2024-07-30,20240730104500000,sh.600000,8.3900,8.4000,8.3900,8.3900,452700,3801272.0000,3
2024-07-30,20240730105000000,sh.600000,8.3900,8.4100,8.3800,8.4000,1111300,9330168.0000,3
2024-07-30,20240730105500000,sh.600000,8.3900,8.4100,8.3900,8.3900,604000,5073384.0000,3
2024-07-30,20240730110000000,sh.600000,8.3900,8.4000,8.3700,8.3800,747900,6268416.0000,3
2024-07-30,20240730110500000,sh.600000,8.3700,8.4000,8.3600,8.3900,907900,7604688.0000,3
2024-07-30,20240730111000000,sh.600000,8.3900,8.3900,8.3700,8.3900,756200,6337824.0000,3
2024-07-30,20240730111500000,sh.600000,8.3800,8.4100,8.3800,8.3800,1462000,12270832.0000,3
2024-07-30,20240730112000000,sh.600000,8.3900,8.4000,8.3800,8.3900,269700,2261936.0000,3
2024-07-30,20240730112500000,sh.600000,8.3900,8.4000,8.3900,8.3900,195700,1642688.0000,3
2024-07-30,20240730113000000,sh.600000,8.3900,8.4000,8.3900,8.3900,255000,2139696.0000,3
2024-07-30,20240730130500000,sh.600000,8.4000,8.4200,8.4000,8.4200,374600,3149648.0000,3
2024-07-30,20240730131000000,sh.600000,8.4200,8.4200,8.4100,8.4100,201500,1695904.0000,3
2024-07-30,20240730131500000,sh.600000,8.4100,8.4200,8.3900,8.4000,491500,4129792.0000,3
2024-07-30,20240730132000000,sh.600000,8.4000,8.4100,8.3900,8.4000,342900,2880624.0000,3
2024-07-30,20240730132500000,sh.600000,8.4100,8.4200,8.4000,8.4000,434800,3655408.0000,3
2024-07-30,20240730133000000,sh.600000,8.4000,8.4100,8.3900,8.3900,421200,3538288.0000,3
2024-07-30,20240730133500000,sh.600000,8.3900,8.4000,8.3900,8.4000,203700,1709664.0000,3
2024-07-30,20240730134000000,sh.600000,8.3900,8.4000,8.3900,8.4000,277700,2331456.0000,3
2024-07-30,20240730134500000,sh.600000,8.4000,8.4100,8.3900,8.3900,719100,6041504.0000,3
2024-07-30,20240730135000000,sh.600000,8.3900,8.4000,8.3700,8.3700,781500,6551696.0000,3
2024-07-30,20240730135500000,sh.600000,8.3700,8.3900,8.3700,8.3800,611300,5122576.0000,3
2024-07-30,20240730140000000,sh.600000,8.3800,8.3900,8.3800,8.3900,144400,1211120.0000,3
